% time	cellId	IMSI	RNTI	rsrp	sinr
0.298214	2	2	1	5.28329e-14	111.382
0.299214	1	1	0	5.73058e-14	120.811
0.299214	2	2	1	5.28329e-14	111.382
0.300214	1	1	0	5.73058e-14	120.811
0.300214	2	2	1	5.28329e-14	111.382
0.301214	1	1	0	5.73058e-14	120.811
0.301214	2	2	1	5.28329e-14	111.382
0.302214	1	1	0	5.73058e-14	120.811
0.302214	2	2	1	5.28329e-14	111.382
0.303214	1	1	0	5.73058e-14	120.811
0.303214	2	2	1	5.28329e-14	111.382
0.304214	1	1	0	5.73058e-14	120.811
0.304214	2	2	1	5.28329e-14	111.382
0.305214	1	1	0	5.73058e-14	120.811
0.305214	2	2	1	5.28329e-14	111.382
0.306214	1	1	0	5.73058e-14	120.811
0.306214	2	2	1	5.28329e-14	111.382
0.307214	1	1	0	5.73058e-14	120.811
0.307214	2	2	1	5.28329e-14	111.382
0.308214	1	1	0	5.73058e-14	120.811
0.308214	2	2	1	5.28329e-14	111.382
0.309214	1	1	0	5.73058e-14	120.811
0.309214	2	2	1	5.28329e-14	111.382
0.310214	1	1	0	5.73058e-14	120.811
0.310214	2	2	1	5.28329e-14	111.382
0.311214	1	1	0	5.73058e-14	120.811
0.311214	2	2	1	5.28329e-14	111.382
0.312214	1	1	0	5.73058e-14	120.811
0.312214	2	2	1	5.28329e-14	111.382
0.313214	1	1	0	5.73058e-14	120.811
0.313214	2	2	1	5.28329e-14	111.382
0.314214	1	1	0	5.73058e-14	120.811
0.314214	2	2	1	5.28329e-14	111.382
0.315214	1	1	0	5.73058e-14	120.811
0.315214	2	2	1	5.28329e-14	111.382
0.316214	1	1	0	5.73058e-14	120.811
0.316214	2	2	1	5.28329e-14	111.382
0.317214	1	1	0	5.73058e-14	120.811
0.317214	2	2	1	5.28329e-14	111.382
0.318214	1	1	0	5.73058e-14	120.811
0.318214	2	2	1	5.28329e-14	111.382
0.319214	1	1	0	5.73058e-14	120.811
0.319214	2	2	1	5.28329e-14	111.382
0.320214	1	1	0	5.73058e-14	120.811
0.320214	2	2	1	5.28329e-14	111.382
0.321214	1	1	0	5.73058e-14	120.811
0.321214	2	2	1	5.28329e-14	111.382
0.322214	1	1	0	5.73058e-14	120.811
0.322214	2	2	1	5.28329e-14	111.382
0.323214	1	1	0	5.73058e-14	120.811
0.323214	2	2	1	5.28329e-14	111.382
0.324214	1	1	0	5.73058e-14	120.811
0.324214	2	2	1	5.28329e-14	111.382
0.325214	1	1	0	5.73058e-14	120.811
0.325214	2	2	1	5.28329e-14	111.382
0.326214	1	1	0	5.73058e-14	120.811
0.326214	2	2	1	5.28329e-14	111.382
0.327214	1	1	0	5.73058e-14	120.811
0.327214	2	2	1	5.28329e-14	111.382
0.328214	1	1	0	5.73058e-14	120.811
0.328214	2	2	1	5.28329e-14	111.382
0.329214	1	1	0	5.73058e-14	120.811
0.329214	2	2	1	5.28329e-14	111.382
0.330214	1	1	0	5.73058e-14	120.811
0.330214	2	2	1	5.28329e-14	111.382
0.331214	1	1	0	5.73058e-14	120.811
0.331214	2	2	1	5.28329e-14	111.382
0.332214	1	1	0	5.73058e-14	120.811
0.332214	2	2	1	5.28329e-14	111.382
0.333214	1	1	0	5.73058e-14	120.811
0.333214	2	2	1	5.28329e-14	111.382
0.334214	1	1	0	5.73058e-14	120.811
0.334214	2	2	1	5.28329e-14	111.382
0.335214	1	1	0	5.73058e-14	120.811
0.335214	2	2	1	5.28329e-14	111.382
0.336214	1	1	0	5.73058e-14	120.811
0.336214	2	2	1	5.28329e-14	111.382
0.337214	1	1	0	5.73058e-14	120.811
0.337214	2	2	1	5.28329e-14	111.382
0.338214	1	1	0	5.73058e-14	120.811
0.338214	2	2	1	5.28329e-14	111.382
0.339214	1	1	0	5.73058e-14	120.811
0.339214	2	2	1	5.28329e-14	111.382
0.340214	1	1	0	5.73058e-14	120.811
0.340214	2	2	1	5.28329e-14	111.382
0.341214	1	1	0	5.73058e-14	120.811
0.341214	2	2	1	5.28329e-14	111.382
0.342214	1	1	0	5.73058e-14	120.811
0.342214	2	2	1	5.28329e-14	111.382
0.343214	1	1	0	5.73058e-14	120.811
0.343214	2	2	1	5.28329e-14	111.382
0.344214	1	1	0	5.73058e-14	120.811
0.344214	2	2	1	5.28329e-14	111.382
0.345214	1	1	0	5.73058e-14	120.811
0.345214	2	2	1	5.28329e-14	111.382
0.346214	1	1	0	5.73058e-14	120.811
0.346214	2	2	1	5.28329e-14	111.382
0.347214	1	1	0	5.73058e-14	120.811
0.347214	2	2	1	5.28329e-14	111.382
0.348214	1	1	0	5.73058e-14	120.811
0.348214	2	2	1	5.28329e-14	111.382
0.349214	1	1	0	5.73058e-14	120.811
0.349214	2	2	1	5.28329e-14	111.382
0.350214	1	1	0	5.73058e-14	120.811
0.350214	2	2	1	5.28329e-14	111.382
0.351214	1	1	0	5.73058e-14	120.811
0.351214	2	2	1	5.28329e-14	111.382
0.352214	1	1	0	5.73058e-14	120.811
0.352214	2	2	1	5.28329e-14	111.382
0.353214	1	1	0	5.73058e-14	120.811
0.353214	2	2	1	5.28329e-14	111.382
0.354214	1	1	0	5.73058e-14	120.811
0.354214	2	2	1	5.28329e-14	111.382
0.355214	1	1	0	5.73058e-14	120.811
0.355214	2	2	1	5.28329e-14	111.382
0.356214	1	1	0	5.73058e-14	120.811
0.356214	2	2	1	5.28329e-14	111.382
0.357214	1	1	0	5.73058e-14	120.811
0.357214	2	2	1	5.28329e-14	111.382
0.358214	1	1	0	5.73058e-14	120.811
0.358214	2	2	1	5.28329e-14	111.382
0.359214	1	1	0	5.73058e-14	120.811
0.359214	2	2	1	5.28329e-14	111.382
0.360214	1	1	0	5.73058e-14	120.811
0.360214	2	2	1	5.28329e-14	111.382
0.361214	1	1	0	5.73058e-14	120.811
0.361214	2	2	1	5.28329e-14	111.382
0.362214	1	1	0	5.73058e-14	120.811
0.362214	2	2	1	5.28329e-14	111.382
0.363214	1	1	0	5.73058e-14	120.811
0.363214	2	2	1	5.28329e-14	111.382
0.364214	1	1	0	5.73058e-14	120.811
0.364214	2	2	1	5.28329e-14	111.382
0.365214	1	1	0	5.73058e-14	120.811
0.365214	2	2	1	5.28329e-14	111.382
0.366214	1	1	0	5.73058e-14	120.811
0.366214	2	2	1	5.28329e-14	111.382
0.367214	1	1	0	5.73058e-14	120.811
0.367214	2	2	1	5.28329e-14	111.382
0.368214	1	1	0	5.73058e-14	120.811
0.368214	2	2	1	5.28329e-14	111.382
0.369214	1	1	0	5.73058e-14	120.811
0.369214	2	2	1	5.28329e-14	111.382
0.370214	1	1	0	5.73058e-14	120.811
0.370214	2	2	1	5.28329e-14	111.382
0.371214	1	1	0	5.73058e-14	120.811
0.371214	2	2	1	5.28329e-14	111.382
0.372214	1	1	0	5.73058e-14	120.811
0.372214	2	2	1	5.28329e-14	111.382
0.373214	1	1	0	5.73058e-14	120.811
0.373214	2	2	1	5.28329e-14	111.382
0.374214	1	1	0	5.73058e-14	120.811
0.374214	2	2	1	5.28329e-14	111.382
0.375214	1	1	0	5.73058e-14	120.811
0.375214	2	2	1	5.28329e-14	111.382
0.376214	1	1	0	5.73058e-14	120.811
0.376214	2	2	1	5.28329e-14	111.382
0.377214	1	1	0	5.73058e-14	120.811
0.377214	2	2	1	5.28329e-14	111.382
0.378214	1	1	0	5.73058e-14	120.811
0.378214	2	2	1	5.28329e-14	111.382
0.379214	1	1	0	5.73058e-14	120.811
0.379214	2	2	1	5.28329e-14	111.382
0.380214	1	1	0	5.73058e-14	120.811
0.380214	2	2	1	5.28329e-14	111.382
0.381214	1	1	0	5.73058e-14	120.811
0.381214	2	2	1	5.28329e-14	111.382
0.382214	1	1	8	5.73058e-14	120.811
0.382214	2	2	1	5.28329e-14	111.382
0.383214	1	1	8	5.73058e-14	120.811
0.383214	2	2	1	5.28329e-14	111.382
0.384214	1	1	8	5.73058e-14	120.811
0.384214	2	2	1	5.28329e-14	111.382
0.385214	1	1	8	5.73058e-14	0.00316219
0.385214	2	2	1	5.28329e-14	82.3695
0.386214	1	1	8	5.73058e-14	0.00316219
0.386214	2	2	1	5.28329e-14	82.3695
0.387214	1	1	8	5.73058e-14	0.00316219
0.387214	2	2	1	5.28329e-14	82.3695
0.388214	1	1	8	5.73058e-14	0.00316219
0.388214	2	2	1	5.28329e-14	82.3695
0.389214	1	1	8	5.73058e-14	0.00316219
0.389214	2	2	1	5.28329e-14	82.3695
0.390214	1	1	8	5.73058e-14	0.00316219
0.390214	2	2	1	5.28329e-14	82.3695
0.391214	1	1	8	5.73058e-14	0.00316219
0.391214	2	2	1	5.28329e-14	82.3695
0.392214	1	1	8	5.73058e-14	0.00316219
0.392214	2	2	1	5.28329e-14	82.3695
0.393214	1	1	8	5.73058e-14	120.811
0.393214	2	2	1	5.28329e-14	111.382
0.394214	1	1	8	5.73058e-14	120.811
0.394214	2	2	1	5.28329e-14	111.382
0.395214	1	1	8	5.73058e-14	120.811
0.395214	2	2	1	5.28329e-14	111.382
0.396214	1	1	8	5.73058e-14	120.811
0.396214	2	2	1	5.28329e-14	111.382
0.397214	1	1	8	5.73058e-14	0.00316219
0.397214	2	2	1	5.28329e-14	82.3695
0.398214	1	1	8	5.73058e-14	0.00316219
0.398214	2	2	1	5.28329e-14	82.3695
0.399214	1	1	8	5.73058e-14	0.00316219
0.399214	2	2	1	5.28329e-14	82.3695
0.400214	1	1	8	5.73058e-14	0.00316219
0.400214	2	2	1	5.28329e-14	82.3695
0.401214	1	1	8	5.73058e-14	0.00316219
0.401214	2	2	1	5.28329e-14	82.3695
0.402214	1	1	8	5.73058e-14	0.00316219
0.402214	2	2	1	5.28329e-14	82.3695
0.403214	1	1	8	5.73058e-14	0.00316219
0.403214	2	2	1	5.28329e-14	82.3695
0.404214	1	1	8	5.73058e-14	0.00316219
0.404214	2	2	1	5.28329e-14	82.3695
0.405214	1	1	8	5.73058e-14	120.811
0.405214	2	2	1	5.28329e-14	111.382
0.406214	1	1	8	5.73058e-14	120.811
0.406214	2	2	1	5.28329e-14	111.382
0.407214	1	1	8	5.73058e-14	120.811
0.407214	2	2	1	5.28329e-14	111.382
0.408214	1	1	8	5.73058e-14	120.811
0.408214	2	2	1	5.28329e-14	111.382
0.409214	1	1	8	5.73058e-14	0.00316219
0.409214	2	2	1	5.28329e-14	82.3695
0.410214	1	1	8	5.73058e-14	0.00316219
0.410214	2	2	1	5.28329e-14	82.3695
0.411214	1	1	8	5.73058e-14	0.00316219
0.411214	2	2	1	5.28329e-14	82.3695
0.412214	1	1	8	5.73058e-14	0.00316219
0.412214	2	2	1	5.28329e-14	82.3695
0.413214	1	1	8	5.73058e-14	0.00316219
0.413214	2	2	1	5.28329e-14	82.3695
0.414214	1	1	8	5.73058e-14	0.00316219
0.414214	2	2	1	5.28329e-14	82.3695
0.415214	1	1	8	5.73058e-14	0.00316219
0.415214	2	2	1	5.28329e-14	82.3695
0.416214	1	1	8	5.73058e-14	0.00316219
0.416214	2	2	1	5.28329e-14	82.3695
0.417214	1	1	8	5.73058e-14	120.811
0.417214	2	2	1	5.28329e-14	111.382
0.418214	1	1	8	5.73058e-14	120.811
0.418214	2	2	1	5.28329e-14	111.382
0.419214	1	1	8	5.73058e-14	120.811
0.419214	2	2	1	5.28329e-14	111.382
0.420214	1	1	8	5.73058e-14	120.811
0.420214	2	2	1	5.28329e-14	111.382
0.421214	1	1	8	5.73058e-14	0.00316219
0.421214	2	2	1	5.28329e-14	82.3695
0.422214	1	1	8	5.73058e-14	0.00316219
0.422214	2	2	1	5.28329e-14	82.3695
0.423214	1	1	8	5.73058e-14	0.00316219
0.423214	2	2	1	5.28329e-14	82.3695
0.424214	1	1	8	5.73058e-14	0.00316219
0.424214	2	2	1	5.28329e-14	82.3695
0.425214	1	1	8	5.73058e-14	0.00316219
0.425214	2	2	1	5.28329e-14	82.3695
0.426214	1	1	8	5.73058e-14	0.00316219
0.426214	2	2	1	5.28329e-14	82.3695
0.427214	1	1	8	5.73058e-14	0.00316219
0.427214	2	2	1	5.28329e-14	82.3695
0.428214	1	1	8	5.73058e-14	0.00316219
0.428214	2	2	1	5.28329e-14	82.3695
0.429214	1	1	8	5.73058e-14	120.811
0.429214	2	2	1	5.28329e-14	111.382
0.430214	1	1	8	5.73058e-14	120.811
0.430214	2	2	1	5.28329e-14	111.382
0.431214	1	1	8	5.73058e-14	120.811
0.431214	2	2	1	5.28329e-14	111.382
0.432214	1	1	8	5.73058e-14	120.811
0.432214	2	2	1	5.28329e-14	111.382
0.433214	1	1	8	5.73058e-14	0.00316219
0.433214	2	2	1	5.28329e-14	82.3695
0.434214	1	1	8	5.73058e-14	0.00316219
0.434214	2	2	1	5.28329e-14	82.3695
0.435214	1	1	8	5.73058e-14	0.00316219
0.435214	2	2	1	5.28329e-14	82.3695
0.436214	1	1	8	5.73058e-14	0.00316219
0.436214	2	2	1	5.28329e-14	82.3695
0.437214	1	1	8	5.73058e-14	0.00316219
0.437214	2	2	1	5.28329e-14	82.3695
0.438214	1	1	8	5.73058e-14	0.00316219
0.438214	2	2	1	5.28329e-14	82.3695
0.439214	1	1	8	5.73058e-14	0.00316219
0.439214	2	2	1	5.28329e-14	82.3695
0.440214	1	1	8	5.73058e-14	0.00316219
0.440214	2	2	1	5.28329e-14	82.3695
0.441214	1	1	8	5.73058e-14	120.811
0.441214	2	2	1	5.28329e-14	111.382
0.442214	1	1	8	5.73058e-14	120.811
0.442214	2	2	1	5.28329e-14	111.382
0.443214	1	1	8	5.73058e-14	120.811
0.443214	2	2	1	5.28329e-14	111.382
0.444214	1	1	8	5.73058e-14	120.811
0.444214	2	2	1	5.28329e-14	111.382
0.445214	1	1	8	5.73058e-14	0.00316219
0.445214	2	2	1	5.28329e-14	82.3695
0.446214	1	1	8	5.73058e-14	0.00316219
0.446214	2	2	1	5.28329e-14	82.3695
0.447214	1	1	8	5.73058e-14	0.00316219
0.447214	2	2	1	5.28329e-14	82.3695
0.448214	1	1	8	5.73058e-14	0.00316219
0.448214	2	2	1	5.28329e-14	82.3695
0.449214	1	1	8	5.73058e-14	0.00316219
0.449214	2	2	1	5.28329e-14	82.3695
0.450214	1	1	8	5.73058e-14	0.00316219
0.450214	2	2	1	5.28329e-14	82.3695
0.451214	1	1	8	5.73058e-14	0.00316219
0.451214	2	2	1	5.28329e-14	82.3695
0.452214	1	1	8	5.73058e-14	0.00316219
0.452214	2	2	1	5.28329e-14	82.3695
0.453214	1	1	8	5.73058e-14	120.811
0.453214	2	2	1	5.28329e-14	111.382
0.454214	1	1	8	5.73058e-14	120.811
0.454214	2	2	1	5.28329e-14	111.382
0.455214	1	1	8	5.73058e-14	120.811
0.455214	2	2	1	5.28329e-14	111.382
0.456214	1	1	8	5.73058e-14	120.811
0.456214	2	2	1	5.28329e-14	111.382
0.457214	1	1	8	5.73058e-14	0.00316219
0.457214	2	2	1	5.28329e-14	82.3695
0.458214	1	1	8	5.73058e-14	0.00316219
0.458214	2	2	1	5.28329e-14	82.3695
0.459214	1	1	8	5.73058e-14	0.00316219
0.459214	2	2	1	5.28329e-14	82.3695
0.460214	1	1	8	5.73058e-14	0.00316219
0.460214	2	2	1	5.28329e-14	82.3695
0.461214	1	1	8	5.73058e-14	0.00316219
0.461214	2	2	1	5.28329e-14	82.3695
0.462214	1	1	8	5.73058e-14	0.00316219
0.462214	2	2	1	5.28329e-14	82.3695
0.463214	1	1	8	5.73058e-14	0.00316219
0.463214	2	2	1	5.28329e-14	82.3695
0.464214	1	1	8	5.73058e-14	0.00316219
0.464214	2	2	1	5.28329e-14	82.3695
0.465214	1	1	8	5.73058e-14	120.811
0.465214	2	2	1	5.28329e-14	111.382
0.466214	1	1	8	5.73058e-14	120.811
0.466214	2	2	1	5.28329e-14	111.382
0.467214	1	1	8	5.73058e-14	120.811
0.467214	2	2	1	5.28329e-14	111.382
0.468214	1	1	8	5.73058e-14	120.811
0.468214	2	2	1	5.28329e-14	111.382
0.469214	1	1	8	5.73058e-14	0.00316219
0.469214	2	2	1	5.28329e-14	82.3695
0.470214	1	1	8	5.73058e-14	0.00316219
0.470214	2	2	1	5.28329e-14	82.3695
0.471214	1	1	8	5.73058e-14	0.00316219
0.471214	2	2	1	5.28329e-14	82.3695
0.472214	1	1	8	5.73058e-14	0.00316219
0.472214	2	2	1	5.28329e-14	82.3695
0.473214	1	1	8	5.73058e-14	0.00316219
0.473214	2	2	1	5.28329e-14	82.3695
0.474214	1	1	8	5.73058e-14	0.00316219
0.474214	2	2	1	5.28329e-14	82.3695
0.475214	1	1	8	5.73058e-14	0.00316219
0.475214	2	2	1	5.28329e-14	82.3695
0.476214	1	1	8	5.73058e-14	0.00316219
0.476214	2	2	1	5.28329e-14	82.3695
0.477214	1	1	8	5.73058e-14	120.811
0.477214	2	2	1	5.28329e-14	111.382
0.478214	1	1	8	5.73058e-14	120.811
0.478214	2	2	1	5.28329e-14	111.382
0.479214	1	1	8	5.73058e-14	120.811
0.479214	2	2	1	5.28329e-14	111.382
0.480214	1	1	8	5.73058e-14	120.811
0.480214	2	2	1	5.28329e-14	111.382
0.481214	1	1	8	5.73058e-14	0.00316219
0.481214	2	2	1	5.28329e-14	82.3695
0.482214	1	1	8	5.73058e-14	0.00316219
0.482214	2	2	1	5.28329e-14	82.3695
0.483214	1	1	8	5.73058e-14	0.00316219
0.483214	2	2	1	5.28329e-14	82.3695
0.484214	1	1	8	5.73058e-14	0.00316219
0.484214	2	2	1	5.28329e-14	82.3695
0.485214	1	1	8	5.73058e-14	0.00316219
0.485214	2	2	1	5.28329e-14	82.3695
0.486214	1	1	8	5.73058e-14	0.00316219
0.486214	2	2	1	5.28329e-14	82.3695
0.487214	1	1	8	5.73058e-14	0.00316219
0.487214	2	2	1	5.28329e-14	82.3695
0.488214	1	1	8	5.73058e-14	0.00316219
0.488214	2	2	1	5.28329e-14	82.3695
0.489214	1	1	8	5.73058e-14	0.00316219
0.489214	2	2	1	5.28329e-14	82.3695
0.490214	1	1	8	5.73058e-14	120.811
0.490214	2	2	1	5.28329e-14	111.382
0.491214	1	1	8	5.73058e-14	120.811
0.491214	2	2	1	5.28329e-14	111.382
0.492214	1	1	8	5.73058e-14	120.811
0.492214	2	2	1	5.28329e-14	111.382
0.493214	1	1	8	5.73058e-14	120.811
0.493214	2	2	1	5.28329e-14	111.382
0.494214	1	1	8	5.73058e-14	0.00316219
0.494214	2	2	1	5.28329e-14	82.3695
0.495214	1	1	8	5.73058e-14	0.00316219
0.495214	2	2	1	5.28329e-14	82.3695
0.496214	1	1	8	5.73058e-14	0.00316219
0.496214	2	2	1	5.28329e-14	82.3695
0.497214	1	1	8	5.73058e-14	0.00316219
0.497214	2	2	1	5.28329e-14	82.3695
0.498214	1	1	8	5.73058e-14	0.00316219
0.498214	2	2	1	5.28329e-14	82.3695
0.499214	1	1	8	5.73058e-14	0.00316219
0.499214	2	2	1	5.28329e-14	82.3695
0.500214	1	1	8	5.73058e-14	0.00316219
0.500214	2	2	1	5.28329e-14	82.3695
0.501214	1	1	8	5.73058e-14	0.00316219
0.501214	2	2	1	5.28329e-14	82.3695
0.502214	1	1	8	5.73058e-14	0.00316219
0.502214	2	2	1	5.28329e-14	82.3695
0.503214	1	1	8	5.73058e-14	120.811
0.503214	2	2	1	5.28329e-14	111.382
0.504214	1	1	8	5.73058e-14	120.811
0.504214	2	2	1	5.28329e-14	111.382
0.505214	1	1	8	5.73058e-14	0.00316219
0.505214	2	2	1	5.28329e-14	82.3695
0.506214	1	1	8	5.73058e-14	0.00316219
0.506214	2	2	1	5.28329e-14	82.3695
0.507214	1	1	8	5.73058e-14	120.811
0.507214	2	2	1	5.28329e-14	111.382
0.508214	1	1	8	5.73058e-14	0.00316219
0.508214	2	2	1	5.28329e-14	82.3695
0.509214	1	1	8	5.73058e-14	0.00316219
0.509214	2	2	1	5.28329e-14	82.3695
0.510214	1	1	8	5.73058e-14	0.00316219
0.510214	2	2	1	5.28329e-14	82.3695
0.511214	1	1	8	5.73058e-14	0.00316219
0.511214	2	2	1	5.28329e-14	82.3695
0.512214	1	1	8	5.73058e-14	0.00316219
0.512214	2	2	1	5.28329e-14	82.3695
0.513214	1	1	8	5.73058e-14	0.00316219
0.513214	2	2	1	5.28329e-14	82.3695
0.514214	1	1	8	5.73058e-14	0.00316219
0.514214	2	2	1	5.28329e-14	82.3695
0.515214	1	1	8	5.73058e-14	0.00316219
0.515214	2	2	1	5.28329e-14	82.3695
0.516214	1	1	8	5.73058e-14	120.811
0.516214	2	2	1	5.28329e-14	111.382
0.517214	1	1	8	5.73058e-14	120.811
0.517214	2	2	1	5.28329e-14	111.382
0.518214	1	1	8	5.73058e-14	0.00316219
0.518214	2	2	1	5.28329e-14	82.3695
0.519214	1	1	8	5.73058e-14	120.811
0.519214	2	2	1	5.28329e-14	111.382
0.520214	1	1	8	5.73058e-14	120.811
0.520214	2	2	1	5.28329e-14	111.382
0.521214	1	1	8	5.73058e-14	0.00316219
0.521214	2	2	1	5.28329e-14	82.3695
0.522214	1	1	8	5.73058e-14	0.00316219
0.522214	2	2	1	5.28329e-14	82.3695
0.523214	1	1	8	5.73058e-14	0.00316219
0.523214	2	2	1	5.28329e-14	82.3695
0.524214	1	1	8	5.73058e-14	0.00316219
0.524214	2	2	1	5.28329e-14	82.3695
0.525214	1	1	8	5.73058e-14	0.00316219
0.525214	2	2	1	5.28329e-14	82.3695
0.526214	1	1	8	5.73058e-14	0.00316219
0.526214	2	2	1	5.28329e-14	82.3695
0.527214	1	1	8	5.73058e-14	0.00316219
0.527214	2	2	1	5.28329e-14	82.3695
0.528214	1	1	8	5.73058e-14	120.811
0.528214	2	2	1	5.28329e-14	111.382
0.529214	1	1	8	5.73058e-14	120.811
0.529214	2	2	1	5.28329e-14	111.382
0.530214	1	1	8	5.73058e-14	0.00316219
0.530214	2	2	1	5.28329e-14	82.3695
0.531214	1	1	8	5.73058e-14	120.811
0.531214	2	2	1	5.28329e-14	111.382
0.532214	1	1	8	5.73058e-14	120.811
0.532214	2	2	1	5.28329e-14	111.382
0.533214	1	1	8	5.73058e-14	0.00316219
0.533214	2	2	1	5.28329e-14	82.3695
0.534214	1	1	8	5.73058e-14	0.00316219
0.534214	2	2	1	5.28329e-14	82.3695
0.535214	1	1	8	5.73058e-14	0.00316219
0.535214	2	2	1	5.28329e-14	82.3695
0.536214	1	1	8	5.73058e-14	0.00316219
0.536214	2	2	1	5.28329e-14	82.3695
0.537214	1	1	8	5.73058e-14	0.00316219
0.537214	2	2	1	5.28329e-14	82.3695
0.538214	1	1	8	5.73058e-14	0.00316219
0.538214	2	2	1	5.28329e-14	82.3695
0.539214	1	1	8	5.73058e-14	0.00316219
0.539214	2	2	1	5.28329e-14	82.3695
0.540214	1	1	8	5.73058e-14	120.811
0.540214	2	2	1	5.28329e-14	111.382
0.541214	1	1	8	5.73058e-14	120.811
0.541214	2	2	1	5.28329e-14	111.382
0.542214	1	1	8	5.73058e-14	0.00316219
0.542214	2	2	1	5.28329e-14	82.3695
0.543214	1	1	8	5.73058e-14	120.811
0.543214	2	2	1	5.28329e-14	111.382
0.544214	1	1	8	5.73058e-14	120.811
0.544214	2	2	1	5.28329e-14	111.382
0.545214	1	1	8	5.73058e-14	0.00316219
0.545214	2	2	1	5.28329e-14	82.3695
0.546214	1	1	8	5.73058e-14	0.00316219
0.546214	2	2	1	5.28329e-14	82.3695
0.547214	1	1	8	5.73058e-14	0.00316219
0.547214	2	2	1	5.28329e-14	82.3695
0.548214	1	1	8	5.73058e-14	0.00316219
0.548214	2	2	1	5.28329e-14	82.3695
0.549214	1	1	8	5.73058e-14	0.00316219
0.549214	2	2	1	5.28329e-14	82.3695
0.550214	1	1	8	5.73058e-14	0.00316219
0.550214	2	2	1	5.28329e-14	82.3695
0.551214	1	1	8	5.73058e-14	0.00316219
0.551214	2	2	1	5.28329e-14	82.3695
0.552214	1	1	8	5.73058e-14	0.00316219
0.552214	2	2	1	5.28329e-14	82.3695
0.553214	1	1	8	5.73058e-14	120.811
0.553214	2	2	1	5.28329e-14	111.382
0.554214	1	1	8	5.73058e-14	0.00316219
0.554214	2	2	1	5.28329e-14	82.3695
0.555214	1	1	8	5.73058e-14	120.811
0.555214	2	2	1	5.28329e-14	111.382
0.556214	1	1	8	5.73058e-14	120.811
0.556214	2	2	1	5.28329e-14	111.382
0.557214	1	1	8	5.73058e-14	120.811
0.557214	2	2	1	5.28329e-14	111.382
0.558214	1	1	8	5.73058e-14	0.00316219
0.558214	2	2	1	5.28329e-14	82.3695
0.559214	1	1	8	5.73058e-14	0.00316219
0.559214	2	2	1	5.28329e-14	82.3695
0.560214	1	1	8	5.73058e-14	0.00316219
0.560214	2	2	1	5.28329e-14	82.3695
0.561214	1	1	8	5.73058e-14	0.00316219
0.561214	2	2	1	5.28329e-14	82.3695
0.562214	1	1	8	5.73058e-14	0.00316219
0.562214	2	2	1	5.28329e-14	82.3695
0.563214	1	1	8	5.73058e-14	0.00316219
0.563214	2	2	1	5.28329e-14	82.3695
0.564214	1	1	8	5.73058e-14	0.00316219
0.564214	2	2	1	5.28329e-14	82.3695
0.565214	1	1	8	5.73058e-14	120.811
0.565214	2	2	1	5.28329e-14	111.382
0.566214	1	1	8	5.73058e-14	0.00316219
0.566214	2	2	1	5.28329e-14	82.3695
0.567214	1	1	8	5.73058e-14	120.811
0.567214	2	2	1	5.28329e-14	111.382
0.568214	1	1	8	5.73058e-14	120.811
0.568214	2	2	1	5.28329e-14	111.382
0.569214	1	1	8	5.73058e-14	120.811
0.569214	2	2	1	5.28329e-14	111.382
0.570214	1	1	8	5.73058e-14	0.00316219
0.570214	2	2	1	5.28329e-14	82.3695
0.571214	1	1	8	5.73058e-14	0.00316219
0.571214	2	2	1	5.28329e-14	82.3695
0.572214	1	1	8	5.73058e-14	0.00316219
0.572214	2	2	1	5.28329e-14	82.3695
0.573214	1	1	8	5.73058e-14	0.00316219
0.573214	2	2	1	5.28329e-14	82.3695
0.574214	1	1	8	5.73058e-14	0.00316219
0.574214	2	2	1	5.28329e-14	82.3695
0.575214	1	1	8	5.73058e-14	0.00316219
0.575214	2	2	1	5.28329e-14	82.3695
0.576214	1	1	8	5.73058e-14	0.00316219
0.576214	2	2	1	5.28329e-14	82.3695
0.577214	1	1	8	5.73058e-14	0.00316219
0.577214	2	2	1	5.28329e-14	82.3695
0.578214	1	1	8	5.73058e-14	0.00316219
0.578214	2	2	1	5.28329e-14	82.3695
0.579214	1	1	8	5.73058e-14	120.811
0.579214	2	2	1	5.28329e-14	111.382
0.580214	1	1	8	5.73058e-14	120.811
0.580214	2	2	1	5.28329e-14	111.382
0.581214	1	1	8	5.73058e-14	120.811
0.581214	2	2	1	5.28329e-14	111.382
0.582214	1	1	8	5.73058e-14	120.811
0.582214	2	2	1	5.28329e-14	111.382
0.583214	1	1	8	5.73058e-14	0.00316219
0.583214	2	2	1	5.28329e-14	82.3695
0.584214	1	1	8	5.73058e-14	0.00316219
0.584214	2	2	1	5.28329e-14	82.3695
0.585214	1	1	8	5.73058e-14	0.00316219
0.585214	2	2	1	5.28329e-14	82.3695
0.586214	1	1	8	5.73058e-14	0.00316219
0.586214	2	2	1	5.28329e-14	82.3695
0.587214	1	1	8	5.73058e-14	0.00316219
0.587214	2	2	1	5.28329e-14	82.3695
0.588214	1	1	8	5.73058e-14	0.00316219
0.588214	2	2	1	5.28329e-14	82.3695
0.589214	1	1	8	5.73058e-14	0.00316219
0.589214	2	2	1	5.28329e-14	82.3695
0.590214	1	1	8	5.73058e-14	0.00316219
0.590214	2	2	1	5.28329e-14	82.3695
0.591214	1	1	8	5.73058e-14	120.811
0.591214	2	2	1	5.28329e-14	111.382
0.592214	1	1	8	5.73058e-14	120.811
