% time	cellId	IMSI	RNTI	rsrp	sinr
0.286214	1	1	1	2.12244e-14	0.294347
0.286214	2	2	1	7.16323e-14	3.30122
0.287214	1	1	1	2.12244e-14	0.294347
0.287214	2	2	1	7.16323e-14	3.30122
0.288214	1	1	1	2.12244e-14	0.294347
0.288214	2	2	1	7.16323e-14	3.30122
0.289214	1	1	1	2.12244e-14	0.294347
0.289214	2	2	1	7.16323e-14	3.30122
0.290214	1	1	1	2.12244e-14	0.294347
0.290214	2	2	1	7.16323e-14	3.30122
0.291214	1	1	1	2.12244e-14	0.294347
0.291214	2	2	1	7.16323e-14	3.30122
0.292214	1	1	1	2.12244e-14	0.294347
0.292214	2	2	1	7.16323e-14	3.30122
0.293214	1	1	1	2.12244e-14	0.294347
0.293214	2	2	1	7.16323e-14	3.30122
0.294214	1	1	1	2.12244e-14	0.294347
0.294214	2	2	1	7.16323e-14	3.30122
0.295214	1	1	1	2.12244e-14	0.294347
0.295214	2	2	1	7.16323e-14	3.30122
0.296214	1	1	1	2.12244e-14	0.294347
0.296214	2	2	1	7.16323e-14	3.30122
0.297214	1	1	1	2.12244e-14	0.294347
0.297214	2	2	1	7.16323e-14	3.30122
0.298214	1	1	1	2.12244e-14	0.294347
0.298214	2	2	1	7.16323e-14	3.30122
0.299214	1	1	1	2.12244e-14	0.294347
0.299214	2	2	1	7.16323e-14	3.30122
0.300214	1	1	1	2.12244e-14	0.294347
0.300214	2	2	1	7.16323e-14	3.30122
0.301214	1	1	1	2.12244e-14	0.294347
0.301214	2	2	1	7.16323e-14	3.30122
0.302214	1	1	1	2.12244e-14	0.294347
0.302214	2	2	1	7.16323e-14	3.30122
0.303214	1	1	1	2.12244e-14	0.294347
0.303214	2	2	1	7.16323e-14	3.30122
0.304214	1	1	1	2.12244e-14	0.294347
0.304214	2	2	1	7.16323e-14	3.30122
0.305214	1	1	1	2.12244e-14	0.294347
0.305214	2	2	1	7.16323e-14	3.30122
0.306214	1	1	1	2.12244e-14	0.294347
0.306214	2	2	1	7.16323e-14	3.30122
0.307214	1	1	1	2.12244e-14	0.294347
0.307214	2	2	1	7.16323e-14	3.30122
0.308214	1	1	1	2.12244e-14	0.294347
0.308214	2	2	1	7.16323e-14	3.30122
0.309214	1	1	1	2.12244e-14	0.294347
0.309214	2	2	1	7.16323e-14	3.30122
0.310214	1	1	1	2.12244e-14	0.294347
0.310214	2	2	1	7.16323e-14	3.30122
0.311214	1	1	1	2.12244e-14	0.294347
0.311214	2	2	1	7.16323e-14	3.30122
0.312214	1	1	1	2.12244e-14	0.294347
0.312214	2	2	1	7.16323e-14	3.30122
0.313214	1	1	1	2.12244e-14	0.294347
0.313214	2	2	1	7.16323e-14	3.30122
0.314214	1	1	1	2.12244e-14	0.294347
0.314214	2	2	1	7.16323e-14	3.30122
0.315214	1	1	1	2.12244e-14	0.294347
0.315214	2	2	1	7.16323e-14	3.30122
0.316214	1	1	1	2.12244e-14	0.294347
0.316214	2	2	1	7.16323e-14	3.30122
0.317214	1	1	1	2.12244e-14	0.294347
0.317214	2	2	1	7.16323e-14	3.30122
0.318214	1	1	1	2.12244e-14	0.294347
0.318214	2	2	1	7.16323e-14	3.30122
0.319214	1	1	1	2.12244e-14	0.294347
0.319214	2	2	1	7.16323e-14	3.30122
0.320214	1	1	1	2.12244e-14	0.294347
0.320214	2	2	1	7.16323e-14	3.30122
0.321214	1	1	1	2.12244e-14	0.294347
0.321214	2	2	1	7.16323e-14	3.30122
0.322214	1	1	1	2.12244e-14	0.294347
0.322214	2	2	1	7.16323e-14	3.30122
0.323214	1	1	1	2.12244e-14	0.294347
0.323214	2	2	1	7.16323e-14	3.30122
0.324214	1	1	1	2.12244e-14	0.294347
0.324214	2	2	1	7.16323e-14	3.30122
0.325214	1	1	1	2.12244e-14	44.7449
0.325214	2	2	1	7.16323e-14	151.014
0.326214	1	1	1	2.12244e-14	0.294347
0.326214	2	2	1	7.16323e-14	3.30122
0.327214	1	1	1	2.12244e-14	0.294347
0.327214	2	2	1	7.16323e-14	3.30122
0.328214	1	1	1	2.12244e-14	0.294347
0.328214	2	2	1	7.16323e-14	3.30122
0.329214	1	1	1	2.12244e-14	0.294347
0.329214	2	2	1	7.16323e-14	3.30122
0.330214	1	1	1	2.12244e-14	0.294347
0.330214	2	2	1	7.16323e-14	3.30122
0.331214	1	1	1	2.12244e-14	0.294347
0.331214	2	2	1	7.16323e-14	3.30122
0.332214	1	1	1	2.12244e-14	0.294347
0.332214	2	2	1	7.16323e-14	3.30122
0.333214	1	1	1	2.12244e-14	0.294347
0.333214	2	2	1	7.16323e-14	3.30122
0.334214	1	1	1	2.12244e-14	0.294347
0.334214	2	2	1	7.16323e-14	3.30122
0.335214	1	1	1	2.12244e-14	0.294347
0.335214	2	2	1	7.16323e-14	3.30122
0.336214	1	1	1	2.12244e-14	0.294347
0.336214	2	2	1	7.16323e-14	3.30122
0.337214	1	1	1	2.12244e-14	0.294347
0.337214	2	2	1	7.16323e-14	3.30122
0.338214	1	1	1	2.12244e-14	0.294347
0.338214	2	2	1	7.16323e-14	3.30122
0.339214	1	1	1	2.12244e-14	0.294347
0.339214	2	2	1	7.16323e-14	3.30122
0.340214	1	1	1	2.12244e-14	0.294347
0.340214	2	2	1	7.16323e-14	3.30122
0.341214	1	1	1	2.12244e-14	0.294347
0.341214	2	2	1	7.16323e-14	3.30122
0.342214	1	1	1	2.12244e-14	0.294347
0.342214	2	2	1	7.16323e-14	3.30122
0.343214	1	1	1	2.12244e-14	0.294347
0.343214	2	2	1	7.16323e-14	3.30122
0.344214	1	1	1	2.12244e-14	0.294347
0.344214	2	2	1	7.16323e-14	3.30122
0.345214	1	1	1	2.12244e-14	0.294347
0.345214	2	2	1	7.16323e-14	3.30122
0.346214	1	1	1	2.12244e-14	0.294347
0.346214	2	2	1	7.16323e-14	3.30122
0.347214	1	1	1	2.12244e-14	0.294347
0.347214	2	2	1	7.16323e-14	3.30122
0.348214	1	1	1	2.12244e-14	0.294347
0.348214	2	2	1	7.16323e-14	3.30122
0.349214	1	1	1	2.12244e-14	0.294347
0.349214	2	2	1	7.16323e-14	3.30122
0.350214	1	1	1	2.12244e-14	0.294347
0.350214	2	2	1	7.16323e-14	3.30122
0.351214	1	1	1	2.12244e-14	0.294347
0.351214	2	2	1	7.16323e-14	3.30122
0.352214	1	1	1	2.12244e-14	0.294347
0.352214	2	2	1	7.16323e-14	3.30122
0.353214	1	1	1	2.12244e-14	0.294347
0.353214	2	2	1	7.16323e-14	3.30122
0.354214	1	1	1	2.12244e-14	0.294347
0.354214	2	2	1	7.16323e-14	3.30122
0.355214	1	1	1	2.12244e-14	44.7449
0.355214	2	2	1	7.16323e-14	151.014
0.356214	1	1	1	2.12244e-14	0.294347
0.356214	2	2	1	7.16323e-14	3.30122
0.357214	1	1	1	2.12244e-14	0.294347
0.357214	2	2	1	7.16323e-14	3.30122
0.358214	1	1	1	2.12244e-14	0.294347
0.358214	2	2	1	7.16323e-14	3.30122
0.359214	1	1	1	2.12244e-14	0.294347
0.359214	2	2	1	7.16323e-14	3.30122
0.360214	1	1	1	2.12244e-14	0.294347
0.360214	2	2	1	7.16323e-14	3.30122
0.361214	1	1	1	2.12244e-14	0.294347
0.361214	2	2	1	7.16323e-14	3.30122
0.362214	1	1	1	2.12244e-14	0.294347
0.362214	2	2	1	7.16323e-14	3.30122
0.363214	1	1	1	2.12244e-14	0.294347
0.363214	2	2	1	7.16323e-14	3.30122
0.364214	1	1	1	2.12244e-14	0.294347
0.364214	2	2	1	7.16323e-14	3.30122
0.365214	1	1	1	2.12244e-14	0.294347
0.365214	2	2	1	7.16323e-14	3.30122
0.366214	1	1	1	2.12244e-14	0.294347
0.366214	2	2	1	7.16323e-14	3.30122
0.367214	1	1	1	2.12244e-14	0.294347
0.367214	2	2	1	7.16323e-14	3.30122
0.368214	1	1	1	2.12244e-14	0.294347
0.368214	2	2	1	7.16323e-14	3.30122
0.369214	1	1	1	2.12244e-14	0.294347
0.369214	2	2	1	7.16323e-14	3.30122
0.370214	1	1	1	2.12244e-14	0.294347
0.370214	2	2	1	7.16323e-14	3.30122
0.371214	1	1	1	2.12244e-14	0.294347
0.371214	2	2	1	7.16323e-14	3.30122
0.372214	1	1	1	2.12244e-14	0.294347
0.372214	2	2	1	7.16323e-14	3.30122
0.373214	1	1	1	2.12244e-14	0.294347
0.373214	2	2	1	7.16323e-14	3.30122
0.374214	1	1	1	2.12244e-14	0.294347
0.374214	2	2	1	7.16323e-14	3.30122
0.375214	1	1	1	2.12244e-14	0.294347
0.375214	2	2	1	7.16323e-14	3.30122
0.376214	1	1	1	2.12244e-14	0.294347
0.376214	2	2	1	7.16323e-14	3.30122
0.377214	1	1	1	2.12244e-14	0.294347
0.377214	2	2	1	7.16323e-14	3.30122
0.378214	1	1	1	2.12244e-14	0.294347
0.378214	2	2	1	7.16323e-14	3.30122
0.379214	1	1	1	2.12244e-14	0.294347
0.379214	2	2	1	7.16323e-14	3.30122
0.380214	1	1	1	2.12244e-14	0.294347
0.380214	2	2	1	7.16323e-14	3.30122
0.381214	1	1	1	2.12244e-14	0.294347
0.381214	2	2	1	7.16323e-14	3.30122
0.382214	1	1	1	2.12244e-14	0.294347
0.382214	2	2	1	7.16323e-14	3.30122
0.383214	1	1	1	2.12244e-14	0.294347
0.383214	2	2	1	7.16323e-14	3.30122
0.384214	1	1	1	2.12244e-14	0.294347
0.384214	2	2	1	7.16323e-14	3.30122
0.385214	1	1	1	2.12244e-14	0.294347
0.385214	2	2	1	7.16323e-14	3.30122
0.386214	1	1	1	2.12244e-14	0.294347
0.386214	2	2	1	7.16323e-14	3.30122
0.387214	1	1	1	2.12244e-14	0.294347
0.387214	2	2	1	7.16323e-14	3.30122
0.388214	1	1	1	2.12244e-14	0.294347
0.388214	2	2	1	7.16323e-14	3.30122
0.389214	1	1	1	2.12244e-14	0.294347
0.389214	2	2	1	7.16323e-14	3.30122
0.390214	1	1	1	2.12244e-14	0.294347
0.390214	2	2	1	7.16323e-14	3.30122
0.391214	1	1	1	2.12244e-14	0.294347
0.391214	2	2	1	7.16323e-14	3.30122
0.392214	1	1	1	2.12244e-14	0.294347
0.392214	2	2	1	7.16323e-14	3.30122
0.393214	1	1	1	2.12244e-14	44.7449
0.393214	2	2	1	7.16323e-14	151.014
0.394214	1	1	1	2.12244e-14	0.294347
0.394214	2	2	1	7.16323e-14	3.30122
0.395214	1	1	1	2.12244e-14	0.294347
0.395214	2	2	1	7.16323e-14	3.30122
0.396214	1	1	1	2.12244e-14	0.294347
0.396214	2	2	1	7.16323e-14	3.30122
0.397214	1	1	1	2.12244e-14	0.294347
0.397214	2	2	1	7.16323e-14	3.30122
0.398214	1	1	1	2.12244e-14	0.294347
0.398214	2	2	1	7.16323e-14	3.30122
0.399214	1	1	1	2.12244e-14	0.294347
0.399214	2	2	1	7.16323e-14	3.30122
0.400214	1	1	1	2.12244e-14	0.294347
0.400214	2	2	1	7.16323e-14	3.30122
0.401214	1	1	1	2.12244e-14	0.294347
0.401214	2	2	1	7.16323e-14	3.30122
0.402214	1	1	1	2.12244e-14	0.294347
0.402214	2	2	1	7.16323e-14	3.30122
0.403214	1	1	1	2.12244e-14	0.294347
0.403214	2	2	1	7.16323e-14	3.30122
0.404214	1	1	1	2.12244e-14	0.294347
0.404214	2	2	1	7.16323e-14	3.30122
0.405214	1	1	1	2.12244e-14	0.294347
0.405214	2	2	1	7.16323e-14	3.30122
0.406214	1	1	1	2.12244e-14	0.294347
0.406214	2	2	1	7.16323e-14	3.30122
0.407214	1	1	1	2.12244e-14	0.294347
0.407214	2	2	1	7.16323e-14	3.30122
0.408214	1	1	1	2.12244e-14	0.294347
0.408214	2	2	1	7.16323e-14	3.30122
0.409214	1	1	1	2.12244e-14	0.294347
0.409214	2	2	1	7.16323e-14	3.30122
0.410214	1	1	1	2.12244e-14	0.294347
0.410214	2	2	1	7.16323e-14	3.30122
0.411214	1	1	1	2.12244e-14	0.294347
0.411214	2	2	1	7.16323e-14	3.30122
0.412214	1	1	1	2.12244e-14	0.294347
0.412214	2	2	1	7.16323e-14	3.30122
0.413214	1	1	1	2.12244e-14	0.294347
0.413214	2	2	1	7.16323e-14	3.30122
0.414214	1	1	1	2.12244e-14	0.294347
0.414214	2	2	1	7.16323e-14	3.30122
0.415214	1	1	1	2.12244e-14	0.294347
0.415214	2	2	1	7.16323e-14	3.30122
0.416214	1	1	1	2.12244e-14	0.294347
0.416214	2	2	1	7.16323e-14	3.30122
0.417214	1	1	1	2.12244e-14	0.294347
0.417214	2	2	1	7.16323e-14	3.30122
0.418214	1	1	1	2.12244e-14	0.294347
0.418214	2	2	1	7.16323e-14	3.30122
0.419214	1	1	1	2.12244e-14	0.294347
0.419214	2	2	1	7.16323e-14	3.30122
0.420214	1	1	1	2.12244e-14	0.294347
0.420214	2	2	1	7.16323e-14	3.30122
0.421214	1	1	1	2.12244e-14	0.294347
0.421214	2	2	1	7.16323e-14	3.30122
0.422214	1	1	1	2.12244e-14	0.294347
0.422214	2	2	1	7.16323e-14	3.30122
0.423214	1	1	1	2.12244e-14	0.294347
0.423214	2	2	1	7.16323e-14	3.30122
0.424214	1	1	1	2.12244e-14	0.294347
0.424214	2	2	1	7.16323e-14	3.30122
0.425214	1	1	1	2.12244e-14	0.294347
0.425214	2	2	1	7.16323e-14	3.30122
0.426214	1	1	1	2.12244e-14	0.294347
0.426214	2	2	1	7.16323e-14	3.30122
0.427214	1	1	1	2.12244e-14	0.294347
0.427214	2	2	1	7.16323e-14	3.30122
0.428214	1	1	1	2.12244e-14	0.294347
0.428214	2	2	1	7.16323e-14	3.30122
0.429214	1	1	1	2.12244e-14	0.294347
0.429214	2	2	1	7.16323e-14	3.30122
0.430214	1	1	1	2.12244e-14	0.294347
0.430214	2	2	1	7.16323e-14	3.30122
0.431214	1	1	1	2.12244e-14	0.294347
0.431214	2	2	1	7.16323e-14	3.30122
0.432214	1	1	1	2.12244e-14	0.294347
0.432214	2	2	1	7.16323e-14	3.30122
0.433214	1	1	1	2.12244e-14	0.294347
0.433214	2	2	1	7.16323e-14	3.30122
0.434214	1	1	1	2.12244e-14	0.294347
0.434214	2	2	1	7.16323e-14	3.30122
0.435214	1	1	1	2.12244e-14	0.294347
0.435214	2	2	1	7.16323e-14	3.30122
0.436214	1	1	1	2.12244e-14	0.294347
0.436214	2	2	1	7.16323e-14	3.30122
0.437214	1	1	1	2.12244e-14	0.294347
0.437214	2	2	1	7.16323e-14	3.30122
0.438214	1	1	1	2.12244e-14	0.294347
0.438214	2	2	1	7.16323e-14	3.30122
0.439214	1	1	1	2.12244e-14	0.294347
0.439214	2	2	1	7.16323e-14	3.30122
0.440214	1	1	1	2.12244e-14	0.294347
0.440214	2	2	1	7.16323e-14	3.30122
0.441214	1	1	1	2.12244e-14	0.294347
0.441214	2	2	1	7.16323e-14	3.30122
0.442214	1	1	1	2.12244e-14	0.294347
0.442214	2	2	1	7.16323e-14	3.30122
0.443214	1	1	1	2.12244e-14	0.294347
0.443214	2	2	1	7.16323e-14	3.30122
0.444214	1	1	1	2.12244e-14	0.294347
0.444214	2	2	1	7.16323e-14	3.30122
0.445214	1	1	1	2.12244e-14	0.294347
0.445214	2	2	1	7.16323e-14	3.30122
0.446214	1	1	1	2.12244e-14	0.294347
0.446214	2	2	1	7.16323e-14	3.30122
0.447214	1	1	1	2.12244e-14	0.294347
0.447214	2	2	1	7.16323e-14	3.30122
0.448214	1	1	1	2.12244e-14	0.294347
0.448214	2	2	1	7.16323e-14	3.30122
0.449214	1	1	1	2.12244e-14	0.294347
0.449214	2	2	1	7.16323e-14	3.30122
0.450214	1	1	1	2.12244e-14	0.294347
0.450214	2	2	1	7.16323e-14	3.30122
0.451214	1	1	1	2.12244e-14	0.294347
0.451214	2	2	1	7.16323e-14	3.30122
0.452214	1	1	1	2.12244e-14	0.294347
0.452214	2	2	1	7.16323e-14	3.30122
0.453214	1	1	1	2.12244e-14	0.294347
0.453214	2	2	1	7.16323e-14	3.30122
0.454214	1	1	1	2.12244e-14	0.294347
0.454214	2	2	1	7.16323e-14	3.30122
0.455214	1	1	1	2.12244e-14	0.294347
0.455214	2	2	1	7.16323e-14	3.30122
0.456214	1	1	1	2.12244e-14	0.294347
0.456214	2	2	1	7.16323e-14	3.30122
0.457214	1	1	1	2.12244e-14	0.294347
0.457214	2	2	1	7.16323e-14	3.30122
0.458214	1	1	1	2.12244e-14	0.294347
0.458214	2	2	1	7.16323e-14	3.30122
0.459214	1	1	1	2.12244e-14	0.294347
0.459214	2	2	1	7.16323e-14	3.30122
0.460214	1	1	1	2.12244e-14	0.294347
0.460214	2	2	1	7.16323e-14	3.30122
0.461214	1	1	1	2.12244e-14	44.7449
0.461214	2	2	1	7.16323e-14	151.014
0.462214	1	1	1	2.12244e-14	0.294347
0.462214	2	2	1	7.16323e-14	3.30122
0.463214	1	1	1	2.12244e-14	0.294347
0.463214	2	2	1	7.16323e-14	3.30122
0.464214	1	1	1	2.12244e-14	44.7449
0.464214	2	2	1	7.16323e-14	151.014
0.465214	1	1	1	2.12244e-14	0.294347
0.465214	2	2	1	7.16323e-14	3.30122
0.466214	1	1	1	2.12244e-14	0.294347
0.466214	2	2	1	7.16323e-14	3.30122
0.467214	1	1	1	2.12244e-14	0.294347
0.467214	2	2	1	7.16323e-14	3.30122
0.468214	1	1	1	2.12244e-14	0.294347
0.468214	2	2	1	7.16323e-14	3.30122
0.469214	1	1	1	2.12244e-14	0.294347
0.469214	2	2	1	7.16323e-14	3.30122
0.470214	1	1	1	2.12244e-14	0.294347
0.470214	2	2	1	7.16323e-14	3.30122
0.471214	1	1	1	2.12244e-14	0.294347
0.471214	2	2	1	7.16323e-14	3.30122
0.472214	1	1	1	2.12244e-14	0.294347
0.472214	2	2	1	7.16323e-14	3.30122
0.473214	1	1	1	2.12244e-14	0.294347
0.473214	2	2	1	7.16323e-14	3.30122
0.474214	1	1	1	2.12244e-14	0.294347
0.474214	2	2	1	7.16323e-14	3.30122
0.475214	1	1	1	2.12244e-14	44.7449
0.475214	2	2	1	7.16323e-14	151.014
0.476214	1	1	1	2.12244e-14	0.294347
0.476214	2	2	1	7.16323e-14	3.30122
0.477214	1	1	1	2.12244e-14	0.294347
0.477214	2	2	1	7.16323e-14	3.30122
0.478214	1	1	1	2.12244e-14	0.294347
0.478214	2	2	1	7.16323e-14	3.30122
0.479214	1	1	1	2.12244e-14	0.294347
0.479214	2	2	1	7.16323e-14	3.30122
0.480214	1	1	1	2.12244e-14	0.294347
0.480214	2	2	1	7.16323e-14	3.30122
0.481214	1	1	1	2.12244e-14	0.294347
0.481214	2	2	1	7.16323e-14	3.30122
0.482214	1	1	1	2.12244e-14	0.294347
0.482214	2	2	1	7.16323e-14	3.30122
0.483214	1	1	1	2.12244e-14	0.294347
0.483214	2	2	1	7.16323e-14	3.30122
0.484214	1	1	1	2.12244e-14	0.294347
0.484214	2	2	1	7.16323e-14	3.30122
0.485214	1	1	1	2.12244e-14	0.294347
0.485214	2	2	1	7.16323e-14	3.30122
0.486214	1	1	1	2.12244e-14	0.294347
0.486214	2	2	1	7.16323e-14	3.30122
0.487214	1	1	1	2.12244e-14	0.294347
0.487214	2	2	1	7.16323e-14	3.30122
0.488214	1	1	1	2.12244e-14	0.294347
0.488214	2	2	1	7.16323e-14	3.30122
0.489214	1	1	1	2.12244e-14	0.294347
0.489214	2	2	1	7.16323e-14	3.30122
0.490214	1	1	1	2.12244e-14	0.294347
0.490214	2	2	1	7.16323e-14	3.30122
0.491214	1	1	1	2.12244e-14	0.294347
0.491214	2	2	1	7.16323e-14	3.30122
0.492214	1	1	1	2.12244e-14	0.294347
0.492214	2	2	1	7.16323e-14	3.30122
0.493214	1	1	1	2.12244e-14	0.294347
0.493214	2	2	1	7.16323e-14	3.30122
0.494214	1	1	1	2.12244e-14	0.294347
0.494214	2	2	1	7.16323e-14	3.30122
0.495214	1	1	1	2.12244e-14	0.294347
0.495214	2	2	1	7.16323e-14	3.30122
0.496214	1	1	1	2.12244e-14	0.294347
0.496214	2	2	1	7.16323e-14	3.30122
0.497214	1	1	1	2.12244e-14	0.294347
0.497214	2	2	1	7.16323e-14	3.30122
0.498214	1	1	1	2.12244e-14	0.294347
0.498214	2	2	1	7.16323e-14	3.30122
0.499214	1	1	1	2.12244e-14	0.294347
0.499214	2	2	1	7.16323e-14	3.30122
0.500214	1	1	1	2.12244e-14	0.294347
0.500214	2	2	1	7.16323e-14	3.30122
0.501214	1	1	1	2.12244e-14	0.294347
0.501214	2	2	1	7.16323e-14	3.30122
0.502214	1	1	1	2.12244e-14	0.294347
0.502214	2	2	1	7.16323e-14	3.30122
0.503214	1	1	1	2.12244e-14	0.294347
0.503214	2	2	1	7.16323e-14	3.30122
0.504214	1	1	1	2.12244e-14	0.294347
0.504214	2	2	1	7.16323e-14	3.30122
0.505214	1	1	1	2.12244e-14	0.294347
0.505214	2	2	1	7.16323e-14	3.30122
0.506214	1	1	1	2.12244e-14	0.294347
0.506214	2	2	1	7.16323e-14	3.30122
0.507214	1	1	1	2.12244e-14	0.294347
0.507214	2	2	1	7.16323e-14	3.30122
0.508214	1	1	1	2.12244e-14	0.294347
0.508214	2	2	1	7.16323e-14	3.30122
0.509214	1	1	1	2.12244e-14	0.294347
0.509214	2	2	1	7.16323e-14	3.30122
0.510214	1	1	1	2.12244e-14	0.294347
0.510214	2	2	1	7.16323e-14	3.30122
0.511214	1	1	1	2.12244e-14	0.294347
0.511214	2	2	1	7.16323e-14	3.30122
0.512214	1	1	1	2.12244e-14	0.294347
0.512214	2	2	1	7.16323e-14	3.30122
0.513214	1	1	1	2.12244e-14	0.294347
0.513214	2	2	1	7.16323e-14	3.30122
0.514214	1	1	1	2.12244e-14	44.7449
0.514214	2	2	1	7.16323e-14	151.014
0.515214	1	1	1	2.12244e-14	0.294347
0.515214	2	2	1	7.16323e-14	3.30122
0.516214	1	1	1	2.12244e-14	0.294347
0.516214	2	2	1	7.16323e-14	3.30122
0.517214	1	1	1	2.12244e-14	0.294347
0.517214	2	2	1	7.16323e-14	3.30122
0.518214	1	1	1	2.12244e-14	0.294347
0.518214	2	2	1	7.16323e-14	3.30122
0.519214	1	1	1	2.12244e-14	0.294347
0.519214	2	2	1	7.16323e-14	3.30122
0.520214	1	1	1	2.12244e-14	0.294347
0.520214	2	2	1	7.16323e-14	3.30122
0.521214	1	1	1	2.12244e-14	0.294347
0.521214	2	2	1	7.16323e-14	3.30122
0.522214	1	1	1	2.12244e-14	0.294347
0.522214	2	2	1	7.16323e-14	3.30122
0.523214	1	1	1	2.12244e-14	0.294347
0.523214	2	2	1	7.16323e-14	3.30122
0.524214	1	1	1	2.12244e-14	0.294347
0.524214	2	2	1	7.16323e-14	3.30122
0.525214	1	1	1	2.12244e-14	0.294347
0.525214	2	2	1	7.16323e-14	3.30122
0.526214	1	1	1	2.12244e-14	0.294347
0.526214	2	2	1	7.16323e-14	3.30122
0.527214	1	1	1	2.12244e-14	0.294347
0.527214	2	2	1	7.16323e-14	3.30122
0.528214	1	1	1	2.12244e-14	0.294347
0.528214	2	2	1	7.16323e-14	3.30122
0.529214	1	1	1	2.12244e-14	0.294347
0.529214	2	2	1	7.16323e-14	3.30122
0.530214	1	1	1	2.12244e-14	0.294347
0.530214	2	2	1	7.16323e-14	3.30122
0.531214	1	1	1	2.12244e-14	0.294347
0.531214	2	2	1	7.16323e-14	3.30122
0.532214	1	1	1	2.12244e-14	0.294347
0.532214	2	2	1	7.16323e-14	3.30122
0.533214	1	1	1	2.12244e-14	0.294347
0.533214	2	2	1	7.16323e-14	3.30122
0.534214	1	1	1	2.12244e-14	0.294347
0.534214	2	2	1	7.16323e-14	3.30122
0.535214	1	1	1	2.12244e-14	0.294347
0.535214	2	2	1	7.16323e-14	3.30122
0.536214	1	1	1	2.12244e-14	0.294347
0.536214	2	2	1	7.16323e-14	3.30122
0.537214	1	1	1	2.12244e-14	0.294347
0.537214	2	2	1	7.16323e-14	3.30122
0.538214	1	1	1	2.12244e-14	0.294347
0.538214	2	2	1	7.16323e-14	3.30122
0.539214	1	1	1	2.12244e-14	0.294347
0.539214	2	2	1	7.16323e-14	3.30122
0.540214	1	1	1	2.12244e-14	0.294347
0.540214	2	2	1	7.16323e-14	3.30122
0.541214	1	1	1	2.12244e-14	0.294347
0.541214	2	2	1	7.16323e-14	3.30122
0.542214	1	1	1	2.12244e-14	0.294347
0.542214	2	2	1	7.16323e-14	3.30122
0.543214	1	1	1	2.12244e-14	0.294347
0.543214	2	2	1	7.16323e-14	3.30122
0.544214	1	1	1	2.12244e-14	0.294347
0.544214	2	2	1	7.16323e-14	3.30122
0.545214	1	1	1	2.12244e-14	0.294347
0.545214	2	2	1	7.16323e-14	3.30122
0.546214	1	1	1	2.12244e-14	0.294347
0.546214	2	2	1	7.16323e-14	3.30122
0.547214	1	1	1	2.12244e-14	0.294347
0.547214	2	2	1	7.16323e-14	3.30122
0.548214	1	1	1	2.12244e-14	0.294347
0.548214	2	2	1	7.16323e-14	3.30122
0.549214	1	1	1	2.12244e-14	0.294347
0.549214	2	2	1	7.16323e-14	3.30122
0.550214	1	1	1	2.12244e-14	0.294347
0.550214	2	2	1	7.16323e-14	3.30122
0.551214	1	1	1	2.12244e-14	0.294347
0.551214	2	2	1	7.16323e-14	3.30122
0.552214	1	1	1	2.12244e-14	0.294347
0.552214	2	2	1	7.16323e-14	3.30122
0.553214	1	1	1	2.12244e-14	0.294347
0.553214	2	2	1	7.16323e-14	3.30122
0.554214	1	1	1	2.12244e-14	0.294347
0.554214	2	2	1	7.16323e-14	3.30122
0.555214	1	1	1	2.12244e-14	0.294347
0.555214	2	2	1	7.16323e-14	3.30122
0.556214	1	1	1	2.12244e-14	0.294347
0.556214	2	2	1	7.16323e-14	3.30122
0.557214	1	1	1	2.12244e-14	0.294347
0.557214	2	2	1	7.16323e-14	3.30122
0.558214	1	1	1	2.12244e-14	0.294347
0.558214	2	2	1	7.16323e-14	3.30122
0.559214	1	1	1	2.12244e-14	0.294347
0.559214	2	2	1	7.16323e-14	3.30122
0.560214	1	1	1	2.12244e-14	0.294347
0.560214	2	2	1	7.16323e-14	3.30122
0.561214	1	1	1	2.12244e-14	0.294347
0.561214	2	2	1	7.16323e-14	3.30122
0.562214	1	1	1	2.12244e-14	0.294347
0.562214	2	2	1	7.16323e-14	3.30122
0.563214	1	1	1	2.12244e-14	0.294347
0.563214	2	2	1	7.16323e-14	3.30122
0.564214	1	1	1	2.12244e-14	0.294347
0.564214	2	2	1	7.16323e-14	3.30122
0.565214	1	1	1	2.12244e-14	44.7449
0.565214	2	2	1	7.16323e-14	151.014
0.566214	1	1	1	2.12244e-14	0.294347
0.566214	2	2	1	7.16323e-14	3.30122
0.567214	1	1	1	2.12244e-14	0.294347
0.567214	2	2	1	7.16323e-14	3.30122
0.568214	1	1	1	2.12244e-14	0.294347
0.568214	2	2	1	7.16323e-14	3.30122
0.569214	1	1	1	2.12244e-14	0.294347
0.569214	2	2	1	7.16323e-14	3.30122
0.570214	1	1	1	2.12244e-14	0.294347
0.570214	2	2	1	7.16323e-14	3.30122
0.571214	1	1	1	2.12244e-14	0.294347
0.571214	2	2	1	7.16323e-14	3.30122
0.572214	1	1	1	2.12244e-14	0.294347
0.572214	2	2	1	7.16323e-14	3.30122
0.573214	1	1	1	2.12244e-14	0.294347
0.573214	2	2	1	7.16323e-14	3.30122
0.574214	1	1	1	2.12244e-14	0.294347
0.574214	2	2	1	7.16323e-14	3.30122
0.575214	1	1	1	2.12244e-14	0.294347
0.575214	2	2	1	7.16323e-14	3.30122
0.576214	1	1	1	2.12244e-14	0.294347
0.576214	2	2	1	7.16323e-14	3.30122
